ID,Posted at,Screen name,Text
544695684499521536,2014-12-16 03:29:05 +0000,bomberos,EMERGENCIA MEDICA Jr. Combate De Iquique (tacna) 880 Santiago De Surco MED-16
544694943294701568,2014-12-16 03:26:09 +0000,bomberos,EMERGENCIA MEDICA Cl. Diez Canseco 3650 San Martin De Porres AMB-14
544694697701421056,2014-12-16 03:25:10 +0000,bomberos,EMERGENCIA MEDICA Av. Argentina 5000 Carmen De La Legua Reynos AMB-7
544694441370746880,2014-12-16 03:24:09 +0000,bomberos,ACCIDENTE VEHICULAR Esperanza Alta
544691670772875264,2014-12-16 03:13:08 +0000,bomberos,EMERGENCIA MEDICA Yrrivarren Surquillo MED-28
544688898434416640,2014-12-16 03:02:07 +0000,bomberos,EMERGENCIA MEDICA Av. Brasil 1200 Pueblo Libre AMB-14
544688681278537728,2014-12-16 03:01:16 +0000,bomberos,EMERGENCIA MEDICA Av. San Borja Sur (juan Sebastian Bach) (federico Chopin) (gener De La Barra) 665 San Borja AMB-28
544688404668383234,2014-12-16 03:00:10 +0000,bomberos,EMERGENCIA MEDICA Av. Jose De La Riva Aguero 1700 El Agustino SAMU-127
544686888993714176,2014-12-16 02:54:08 +0000,bomberos,EMERGENCIA MEDICA Av. Miguel Grau (buenos Aires) 100 Callao MED-18
544686384829988864,2014-12-16 02:52:08 +0000,bomberos,EMERGENCIA MEDICA Ur. Las Fresas A Callao AMB-7
544685373683933186,2014-12-16 02:48:07 +0000,bomberos,EMERGENCIA MEDICA Centro Civico Tda. Oeshle Lima SAMU-10
544681102762586112,2014-12-16 02:31:09 +0000,bomberos,EMERGENCIA MEDICA Cl. San Martin De Porres 1500 Villa Maria Del Triunfo AMB-106
544680885195669504,2014-12-16 02:30:17 +0000,bomberos,EMERGENCIA MEDICA Cl. Franz Liszt 190 San Borja AMB-28
544680387671498752,2014-12-16 02:28:18 +0000,bomberos,EMERGENCIA MEDICA Ur. Sinchi Roca R Lote 9 Comas AMB124-2
544676812136386560,2014-12-16 02:14:06 +0000,bomberos,EMERGENCIA MEDICA Av. Beltran Ventanilla AMB-75
544676572259573761,2014-12-16 02:13:09 +0000,bomberos,EMERGENCIA MEDICA Av. Tomas Marsano (atocongo) 1200 Surquillo MED-28
544672797038223360,2014-12-16 01:58:09 +0000,bomberos,EMERGENCIA MEDICA Uv. Matute 17 A La Victoria SAMU-4
544672540174852097,2014-12-16 01:57:07 +0000,bomberos,EMERGENCIA MEDICA Cl. Oscar Chocano Cruce Con Jr. Enrique Leon Garcia Santiago De Surco Santiago De Surco MED-28
544672539721867264,2014-12-16 01:57:07 +0000,bomberos,EMERGENCIA MEDICA Cl. Oscar Chocano Cruce Con Jr. Enrique Leon Garcia Santiago De Surco Santiago De Surco AMB-28
544671519868477440,2014-12-16 01:53:04 +0000,bomberos,EMERGENCIA MEDICA Ur. La Capullana Santiago De Surco MED-16
544669058650877952,2014-12-16 01:43:17 +0000,bomberos,EMERGENCIA MEDICA Jr. Acomayo 200 Lima AMB-14
544668515824058369,2014-12-16 01:41:08 +0000,bomberos,EMERGENCIA MEDICA Av. Cesar Vallejo Cruce Con Av. Central Villa El Salvador Villa El Salvador AMB-160
544667283214581760,2014-12-16 01:36:14 +0000,bomberos,RESCATE Cl. Victor Pantoja Trinidad (general Artigas) (rodrigo De Triana) 300 Pueblo Libre M36-1
544664996228370432,2014-12-16 01:27:09 +0000,bomberos,EMERGENCIA MEDICA Carreteras - Panamericanas Panamericana Sur 16.4 San Juan De Miraflores SAMU-6
544662215954284544,2014-12-16 01:16:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Ramon Castilla Cruce Con Jr. San Martin (francisco Gonzales Pavon) Magdalena Del Mar Magdalena Del Mar SAMU-83
544661969731870722,2014-12-16 01:15:07 +0000,bomberos,EMERGENCIA MEDICA Av. Aviacion 2700 San Borja MED-28
544659702794420224,2014-12-16 01:06:07 +0000,bomberos,EMERGENCIA MEDICA Av. Gregorio Escobedo (ortiz De Zevallos) 600 Jesus Maria AMB-202
544657436813316096,2014-12-16 00:57:06 +0000,bomberos,EMERGENCIA MEDICA Av. Tupac Amaru (gerardo Unger) Cruce Con Av. Tomas Valle Independencia Independencia AMB-65
544656692018184192,2014-12-16 00:54:09 +0000,bomberos,EMERGENCIA MEDICA Av. San Borja Sur (juan Sebastian Bach) (federico Chopin) (gener De La Barra) 665 San Borja AMB-28
544656691527450624,2014-12-16 00:54:09 +0000,bomberos,EMERGENCIA MEDICA Jr. Andahuaylas Cruce Con Jr. Antonio Miroquesada Lima Lima SAMU-10
544654676965490688,2014-12-16 00:46:08 +0000,bomberos,EMERGENCIA MEDICA Cl. Manuel Zelaya Pamplona Baja 404 San Juan De Miraflores SAMU-120
544654430139060224,2014-12-16 00:45:09 +0000,bomberos,INCENDIO Av. Tupac Amaru 300 Comas M168-3
544652158592094209,2014-12-16 00:36:08 +0000,bomberos,EMERGENCIA MEDICA Jr. Mama Ocllo 585 La Perla AMB-7
544650391091441664,2014-12-16 00:29:07 +0000,bomberos,EMERGENCIA MEDICA Cl. 12 De Febrero 625 Chorrillos AMB-13
544649390875746304,2014-12-16 00:25:08 +0000,bomberos,EMERGENCIA MEDICA Av. Arequipa 1400 Lima AMB-202
544648884921069568,2014-12-16 00:23:07 +0000,bomberos,EMERGENCIA MEDICA Jr. Chancay (tarapaca) 876 Lima AMB-14
544648385241038848,2014-12-16 00:21:08 +0000,bomberos,EMERGENCIA MEDICA Av. Ayacucho (hoja Redonda) Cruce Con Jr. Ismael Bielich Flores (26) Santiago De Surco Santiago De Surco AMB-28
544647370374664194,2014-12-16 00:17:06 +0000,bomberos,EMERGENCIA MEDICA Cl. Jose Domingo Choquehuanca 444 Miraflores MED-28
544645654493265920,2014-12-16 00:10:17 +0000,bomberos,EMERGENCIA MEDICA Cl. Mariscal Antonio Jose De Sucre 200 San Miguel AMB-202
544645358715158528,2014-12-16 00:09:07 +0000,bomberos,EMERGENCIA MEDICA Av. 28 De Julio Cruce Con Av. Jose Galvez La Victoria La Victoria SAMU-10
544644104324665344,2014-12-16 00:04:08 +0000,bomberos,"EMERGENCIA MEDICA Jr. Incahuasi 237 San Miguel AMB-7,M60-1"
544643598021836800,2014-12-16 00:02:07 +0000,bomberos,EMERGENCIA MEDICA Hopt Maria Auxiliadora A Clinica Santa Maria Del Sur Villa Maria Del Triunfo AMB-106
544641332334329856,2014-12-15 23:53:07 +0000,bomberos,EMERGENCIA MEDICA Parcona Ica AMB-193
544640081936781313,2014-12-15 23:48:09 +0000,bomberos,EMERGENCIA MEDICA Cl. Los Frutales (c) 116 Comas AMB124-2
544639322742591488,2014-12-15 23:45:08 +0000,bomberos,EMERGENCIA MEDICA Cl. Virrey Manuel De Guirior (tarapaca) 752 Pueblo Libre SAMU-83
544639069494714368,2014-12-15 23:44:07 +0000,bomberos,EMERGENCIA MEDICA Av. Brasil 496 Brea AMB-14
544638819770044416,2014-12-15 23:43:08 +0000,bomberos,EMERGENCIA MEDICA Av. Nestor Gambeta 000 Ventanilla AMB-75
544637052277751808,2014-12-15 23:36:06 +0000,bomberos,EMERGENCIA MEDICA Ur. Las Praderas De Pariachi (seor De Los Milagros) E Ate
544636311794384896,2014-12-15 23:33:10 +0000,bomberos,EMERGENCIA MEDICA Ur. Los Proceres Mz L1 Lt 1 Santiago De Surco MED-16
544633789969088512,2014-12-15 23:23:08 +0000,bomberos,EMERGENCIA MEDICA Av. La Marina 4100 La Perla AMB-7
544633282500247552,2014-12-15 23:21:08 +0000,bomberos,INCENDIO Av. Bocanegra 136 Callao M161-1
544631758797697024,2014-12-15 23:15:04 +0000,bomberos,EMERGENCIA MEDICA Av Esmeralda 100 Santiago De Surco AMB-28
544630517237551105,2014-12-15 23:10:08 +0000,bomberos,EMERGENCIA MEDICA Av. Sergio Bernales (juan B. Lastres) 400 Surquillo MED-28
544629011797008387,2014-12-15 23:04:09 +0000,bomberos,RESCATE Av. Victor Andres Belaunde 100 San Isidro RES-100
544627751664488448,2014-12-15 22:59:09 +0000,bomberos,RESCATE Av. Victor Andres Belaunde 100 San Isidro RES-28
544626241157214209,2014-12-15 22:53:09 +0000,bomberos,EMERGENCIA MEDICA Cl. Vargas 1733 Lima AMB-176-1
544625483472990208,2014-12-15 22:50:08 +0000,bomberos,EMERGENCIA MEDICA Av. Alfonso Ugarte 318 Lima SAMU-10
544624475845951488,2014-12-15 22:46:08 +0000,bomberos,EMERGENCIA MEDICA Av. Alfredo Benavides 430 Miraflores MED-28
544623474208440321,2014-12-15 22:42:09 +0000,bomberos,EMERGENCIA MEDICA Av. Venezuela 2000 Lima
544621958928023552,2014-12-15 22:36:08 +0000,bomberos,EMERGENCIA MEDICA Av. La Marina 1725 San Miguel MED-5
544618700423577601,2014-12-15 22:23:11 +0000,bomberos,ACCIDENTE VEHICULAR Panamericana Sur Ica
544617178621046784,2014-12-15 22:17:08 +0000,bomberos,EMERGENCIA MEDICA Cl. El Caucho 483 San Martin De Porres
544616913595559937,2014-12-15 22:16:05 +0000,bomberos,EMERGENCIA MEDICA San Miguel N 83 San Miguel AMB-176-1
544615666150821888,2014-12-15 22:11:07 +0000,bomberos,INCENDIO Pl. De La Volumetria 125 Surquillo RES-28
544610137986834433,2014-12-15 21:49:09 +0000,bomberos,INCENDIO Carreteras - Panamericanas Panamericana Norte 15 Independencia
544606619578159104,2014-12-15 21:35:11 +0000,bomberos,EMERGENCIA MEDICA Av. Marco Polo Cruce Con Jr. Alberto Secada Callao Callao MED-5
544605871456931840,2014-12-15 21:32:12 +0000,bomberos,EMERGENCIA MEDICA Av. Ricardo Palma 1331 Miraflores MED-28
544605600253218816,2014-12-15 21:31:08 +0000,bomberos,EMERGENCIA MEDICA Cl. Teniente Juan Balcazar 128 San Miguel AMB-60
544605359055581184,2014-12-15 21:30:10 +0000,bomberos,EMERGENCIA MEDICA Calle Macchu Picchu Lt 10 Urb Los Girasoles Chaclacayo AMB-115
544603847654928384,2014-12-15 21:24:10 +0000,bomberos,EMERGENCIA MEDICA Colegio La Rivera Lurigancho AMB-32
544603330048458752,2014-12-15 21:22:06 +0000,bomberos,EMERGENCIA MEDICA Av. El Sol (lorenzo Franguela) 555 Rimac SAMU-2
544603087395360770,2014-12-15 21:21:08 +0000,bomberos,EMERGENCIA MEDICA Av. Saenz Pea 200 Callao MED-18
544602833354752000,2014-12-15 21:20:08 +0000,bomberos,EMERGENCIA MEDICA Plaza De Armas Huaral AMB-44
544601826679848960,2014-12-15 21:16:08 +0000,bomberos,EMERGENCIA MEDICA Cl. Las Salinas 340 Villa Maria Del Triunfo AMB-160
544600066137530369,2014-12-15 21:09:08 +0000,bomberos,"INCENDIO Jr. Loreto (tupac Amaru) Comite 14 000 Puente Piedra M75-5,AMB-75,RES-124,M75-1"
544598803136151552,2014-12-15 21:04:07 +0000,bomberos,EMERGENCIA MEDICA Pr. Ayacucho (isabel Chimpu Ocllo) Cruce Con Jr. Miguel De Unamuno San Miguel San Miguel SAMU-83
544596283617726464,2014-12-15 20:54:06 +0000,bomberos,RESCATE Av. Arequipa 2100 Lince M4-1
544596035927302144,2014-12-15 20:53:07 +0000,bomberos,"ACCIDENTE VEHICULAR Av. La Floresta Cruce Con Av. Javier Prado Este La Molina La Molina M138-4,MED-28,RES-127"
544595540139573249,2014-12-15 20:51:09 +0000,bomberos,EMERGENCIA MEDICA Jose Olaya Cdra 500 Comas
544594780362403840,2014-12-15 20:48:08 +0000,bomberos,EMERGENCIA MEDICA Sol De Huacahicna Ica
544592509016764416,2014-12-15 20:39:06 +0000,bomberos,"EMERGENCIA MEDICA Ah. Villa Elba B San Juan De Miraflores AMB-13,RES-134"
544590000785227776,2014-12-15 20:29:08 +0000,bomberos,EMERGENCIA MEDICA Av. El Sol (3) 300 Callao AMB-60
544589736808292352,2014-12-15 20:28:05 +0000,bomberos,EMERGENCIA MEDICA Tupac Amaru San Martin De Porres AMB-65
544587979801767937,2014-12-15 20:21:06 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Cl. Saturno 135 Santiago De Surco M134-1,AMB-28"
544587728869146624,2014-12-15 20:20:07 +0000,bomberos,EMERGENCIA MEDICA Uv. Santa Marina Norte Block A Dpto. 204 Callao MED-18
544587488455847936,2014-12-15 20:19:09 +0000,bomberos,EMERGENCIA MEDICA Cl. Maria Parado De Bellido Cruce Con Cl. Los Martires Chorrillos Chorrillos
544587487923142656,2014-12-15 20:19:09 +0000,bomberos,EMERGENCIA MEDICA Jr. Junin Cruce Con Av. Abancay Lima Lima SAMU-10
544586976041910273,2014-12-15 20:17:07 +0000,bomberos,EMERGENCIA MEDICA Hipolito Unanue El Agustino AMB-176
544586723133767681,2014-12-15 20:16:07 +0000,bomberos,EMERGENCIA MEDICA Cl. Los Martires Cruce Con Cl. Maria Parado De Bellido Chorrillos Chorrillos SAMU-120
544585720019824641,2014-12-15 20:12:08 +0000,bomberos,EMERGENCIA MEDICA Av. Separadora Industrial (santa Felicia) 2503 Ate AMB-169
544584957348556801,2014-12-15 20:09:06 +0000,bomberos,EMERGENCIA MEDICA Av. Oscar R. Benavides (colonial) 2591 Bellavista MED-5
544581440768602112,2014-12-15 19:55:07 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Av. De Los Incas 603 San Isidro M4-1,SAMU-10"
544581440227528704,2014-12-15 19:55:07 +0000,bomberos,EMERGENCIA MEDICA Av. Carlos Izaguirre 500 Los Olivos AMB124-2
544581439707426816,2014-12-15 19:55:07 +0000,bomberos,"EMERGENCIA MEDICA Cl. Victor Maurtua 400 San Isidro MED-28,RES-83"
544580426950774786,2014-12-15 19:51:06 +0000,bomberos,EMERGENCIA MEDICA Cl. Intihuatana 200 Surquillo AMB-28
544578171086336000,2014-12-15 19:42:08 +0000,bomberos,EMERGENCIA MEDICA Av Central Esq Av Talara Villa El Salvador AMB-160
544577917507100672,2014-12-15 19:41:07 +0000,bomberos,EMERGENCIA MEDICA Av. Oscar R. Benavides (colonial) 2100 Bellavista AMB-176-1
544577664087252993,2014-12-15 19:40:07 +0000,bomberos,SERVICIO ESPECIAL Mercado Modelo De Carmen Alto Ayacucho M63-1
544577663609090050,2014-12-15 19:40:07 +0000,bomberos,EMERGENCIA MEDICA Calle Reforma 130 Rimac SAMU-21
544576902980464641,2014-12-15 19:37:06 +0000,bomberos,EMERGENCIA MEDICA Pj. Piura Mz. 2- C Lote 30 000 Callao AMB-60
544574641122312192,2014-12-15 19:28:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Coronel Leon Velarde 365 Lince SAMU-10
544574398624444416,2014-12-15 19:27:08 +0000,bomberos,"EMERGENCIA MEDICA Ag. Mariscal Ramon Castilla Block K,lot 10 300 Callao MED-5"
544573630513168384,2014-12-15 19:24:05 +0000,bomberos,EMERGENCIA MEDICA Sinchi Roca Con Jamaica Comas AMB124-2
544571625048649728,2014-12-15 19:16:07 +0000,bomberos,EMERGENCIA MEDICA Jr. Pucallpa 251 Brea SAMU-10
544571379597996033,2014-12-15 19:15:09 +0000,bomberos,EMERGENCIA MEDICA Av. Petit Thouars 200 Lima AMB-14
544569860307841024,2014-12-15 19:09:06 +0000,bomberos,EMERGENCIA MEDICA Av. Javier Prado Oeste 300 San Isidro MED-28
544568850273284096,2014-12-15 19:05:06 +0000,bomberos,INCENDIO Jr 11 De Junio Ayacucho M63-1
544567334380535808,2014-12-15 18:59:04 +0000,bomberos,EMERGENCIA MEDICA Av. 3 De Octubre 1200 Comas AMB124-2
544564818041372673,2014-12-15 18:49:04 +0000,bomberos,EMERGENCIA MEDICA Magdalena N 36 Pueblo Libre AMB-176-1
544564075003645952,2014-12-15 18:46:07 +0000,bomberos,EMERGENCIA MEDICA Av. Defensores Del Morro (huaylas) 600 Chorrillos SAMU-6
544563823341207552,2014-12-15 18:45:07 +0000,bomberos,EMERGENCIA MEDICA Jr. Mariscal Ramon Castilla 690 San Miguel SAMU-83
544562564659970049,2014-12-15 18:40:07 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Av. Los Frutales 600 La Molina M138-4,SAMU-138"
544562066808655872,2014-12-15 18:38:08 +0000,bomberos,INCENDIO Jr. Ancash 1361 Lima M176-1
544561052072296448,2014-12-15 18:34:06 +0000,bomberos,MATERIALES PELIGROSOS (INCIDENTE) Casa Blanca Huaral M44-4
544560033405878272,2014-12-15 18:30:04 +0000,bomberos,EMERGENCIA MEDICA Av. 2 De Mayo 1400 San Isidro AMB-176-1
544555514043318275,2014-12-15 18:12:06 +0000,bomberos,EMERGENCIA MEDICA Av. Coronel Samuel Alcazar Cruce Con Cl. La Colonia (5) Rimac Rimac
544555265803436033,2014-12-15 18:11:07 +0000,bomberos,EMERGENCIA MEDICA Av. Javier Luna Pizarro 400 La Victoria SAMU-10
544550485005709312,2014-12-15 17:52:07 +0000,bomberos,EMERGENCIA MEDICA Hospital De Essalud Ventanilla AMB-75
544550484728877057,2014-12-15 17:52:07 +0000,bomberos,SERVICIO ESPECIAL Campo Deportivo Campolo Alcala La Perla MED-15
544546452924796928,2014-12-15 17:36:06 +0000,bomberos,INCENDIO Ah. Ciudadela Chalaca M Lote 16 Callao M1-2
544542928027525120,2014-12-15 17:22:05 +0000,bomberos,EMERGENCIA MEDICA Cl. Gabriel Bejar (8a) 824 Comas AMB124-2
544541423136436225,2014-12-15 17:16:07 +0000,bomberos,INCENDIO Pj. Gamarra 100 Comas M4-1
544539400634630144,2014-12-15 17:08:04 +0000,bomberos,EMERGENCIA MEDICA Cl. Eduardo Gallo (caracas) 147 Chorrillos SAMU-6
544536630485614592,2014-12-15 16:57:04 +0000,bomberos,EMERGENCIA MEDICA Av. Carlos Izaguirre Cruce Con Av. Tupac Amaru (gerardo Unger) Independencia Independencia SAMU-161
544535625651982337,2014-12-15 16:53:04 +0000,bomberos,EMERGENCIA MEDICA Av. San Martin (guillermo Dansey) 2075 Lima AMB-60
544531595806650369,2014-12-15 16:37:04 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Av. El Sol (3) 777 Callao M7-5,MED-5"
544531106012606464,2014-12-15 16:35:07 +0000,bomberos,EMERGENCIA MEDICA Av. Tomas Marsano (atocongo) 1200 Surquillo AMB-28
544527820731744256,2014-12-15 16:22:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Lima 670 Comas AMB124-2
544527573846589440,2014-12-15 16:21:05 +0000,bomberos,SERVICIO ESPECIAL Base Aerea De La Palmas Santiago De Surco
544524814212661248,2014-12-15 16:10:07 +0000,bomberos,MATERIALES PELIGROSOS (INCIDENTE) Salinas M133-1
544524558368509952,2014-12-15 16:09:06 +0000,bomberos,EMERGENCIA MEDICA Urb La Portada Mz D Lote 6 Imperial
544523048159039488,2014-12-15 16:03:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Juan Olaechea Arnao 1618 Lima AMB-60
544521787942653952,2014-12-15 15:58:05 +0000,bomberos,INCENDIO Jr. Jose Del Llano Zapata (mariscal Orbegoso) 145 San Isidro M4-1
544521535562977280,2014-12-15 15:57:05 +0000,bomberos,EMERGENCIA MEDICA Av. Francisco Javier Mariategui Cruce Con Av. Cayetano Heredia Jesus Maria Jesus Maria
544521026810679296,2014-12-15 15:55:04 +0000,bomberos,RESCATE Cl. Manuel Gonzales De La Rosa 475 San Isidro RES-100
544520769599184896,2014-12-15 15:54:02 +0000,bomberos,EMERGENCIA MEDICA Av. Elmer Faucett Cruce Con Av. Tomas Valle Callao Callao
544520522500157440,2014-12-15 15:53:03 +0000,bomberos,EMERGENCIA MEDICA Av. Cesar Canevaro 822 San Juan De Miraflores SAMU-120
544520026506936320,2014-12-15 15:51:05 +0000,bomberos,EMERGENCIA MEDICA Av. Elmer Faucett Cruce Con Av. Tomas Valle Callao Callao SAMU-161
544518766001139712,2014-12-15 15:46:05 +0000,bomberos,INCENDIO Mcdo La Palma San Isidro Ica CD-VI
544518011773026304,2014-12-15 15:43:05 +0000,bomberos,EMERGENCIA MEDICA Av. Jose De La Riva Aguero 1600 El Agustino SAMU-2
544517760840396800,2014-12-15 15:42:05 +0000,bomberos,EMERGENCIA MEDICA Jr. Contralmirante Miguel Grau (benito Lazo) 229 Barranco SAMU-83
544516746947096576,2014-12-15 15:38:03 +0000,bomberos,EMERGENCIA MEDICA Av. La Universidad Cruce Con Av. Manuel Prado Ugarteche (rinconada Baja) La Molina La Molina AMB-169
544511966749147136,2014-12-15 15:19:04 +0000,bomberos,EMERGENCIA MEDICA Sucre 200 MED-38
544511966426189824,2014-12-15 15:19:03 +0000,bomberos,INCENDIO Jr. Huascar 400 Lurin M105-1
544510704519495680,2014-12-15 15:14:03 +0000,bomberos,EMERGENCIA MEDICA Banco De La Nacion MED-38
544506689249349633,2014-12-15 14:58:05 +0000,bomberos,EMERGENCIA MEDICA Av. Alfredo Mendiola (panamericana Norte) Cruce Con Av. Tomas Valle Los Olivos Los Olivos SAMU-21
544505677058949120,2014-12-15 14:54:04 +0000,bomberos,EMERGENCIA MEDICA Ur. San Jose Mz D Lote 3 Ancon
544504668932820993,2014-12-15 14:50:04 +0000,bomberos,EMERGENCIA MEDICA Av. Angamos Este (primavera) 1957 Surquillo AMB-28
544502910634430464,2014-12-15 14:43:04 +0000,bomberos,"INCENDIO Jr. Andahuaylas 1400 Lima M10-1,SAMU-21,M10-3"
544502656216363008,2014-12-15 14:42:04 +0000,bomberos,EMERGENCIA MEDICA Cl. Gerardo Unger (1) 000 Independencia SAMU-161
544502151490592768,2014-12-15 14:40:03 +0000,bomberos,INCENDIO Ur. Copemar Mz B Lt 9 Ventanilla
544501392111841280,2014-12-15 14:37:02 +0000,bomberos,EMERGENCIA MEDICA Jr. Brigadier Mateo Pumacahua 2200 Lince AMB-202
544500888694689793,2014-12-15 14:35:02 +0000,bomberos,EMERGENCIA MEDICA Jr. Brigadier Mateo Pumacahua 2250 Lince SAMU-83
544500136945410048,2014-12-15 14:32:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Zorritos Cruce Con Av. Tingo Maria Brea Brea SAMU-2
544499378204213248,2014-12-15 14:29:02 +0000,bomberos,"ACCIDENTE VEHICULAR Av. El Carmen 300 Santiago De Surco M134-1,RES-134"
544493842893131776,2014-12-15 14:07:03 +0000,bomberos,EMERGENCIA MEDICA Ricardo Palma 100 Barranca AMB-73
544492585147170818,2014-12-15 14:02:03 +0000,bomberos,EMERGENCIA MEDICA Av. Defensores Del Morro (huaylas) 000 Chorrillos SAMU-6
544491075654942721,2014-12-15 13:56:03 +0000,bomberos,EMERGENCIA MEDICA Av. La Encalada (apu Kontiki) 800 Santiago De Surco
544489565504147456,2014-12-15 13:50:03 +0000,bomberos,EMERGENCIA MEDICA Av. Iquitos 1476 La Victoria SAMU-10
544488557138968576,2014-12-15 13:46:02 +0000,bomberos,EMERGENCIA MEDICA Av. Peru 000 San Martin De Porres SAMU-161
544488315777724416,2014-12-15 13:45:05 +0000,bomberos,EMERGENCIA MEDICA Ur. Villa Victoria Maz U Lote 21 Surquillo MED-28
544486296119685121,2014-12-15 13:37:03 +0000,bomberos,"ACCIDENTE VEHICULAR Carreteras - Panamericanas Panamericana Sur 4 San Borja M4-1,SAMU-127,RES-11"
544485795223322625,2014-12-15 13:35:04 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Carlos Mariategui Cruce Con Av. Jose Maria Arguedas (los Alamos) Villa El Salvador Villa El Salvador AMB-160
544485289503506433,2014-12-15 13:33:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Los Ficus 362 Bellavista MED-18
544485036083658752,2014-12-15 13:32:03 +0000,bomberos,EMERGENCIA MEDICA Av. Las Calezas (b) Cruce Con Cl. Los Virreyes (12) Rimac Rimac SAMU-21
544484281419317249,2014-12-15 13:29:03 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Alberto Del Campo (lizardo Montero) Cruce Con Av. Baltazar La Torre San Isidro San Isidro SAMU-83,RES-100,M36-1"
544479754871918592,2014-12-15 13:11:04 +0000,bomberos,EMERGENCIA MEDICA Cl. San Juan Carlos Maz C Lote 3 100 San Miguel MED-5
544478495666372608,2014-12-15 13:06:03 +0000,bomberos,EMERGENCIA MEDICA Av. Nicolas De Pierola (salvador Allende) Cruce Villla Maria 1300 Villa Maria Del Triunfo AMB-106
544476478797545474,2014-12-15 12:58:03 +0000,bomberos,EMERGENCIA MEDICA Av. La Marina 4700 La Perla MED-5
544473965381816321,2014-12-15 12:48:03 +0000,bomberos,EMERGENCIA MEDICA Ur. Los Sauces Surquillo AMB-28
544469934806695936,2014-12-15 12:32:02 +0000,bomberos,EMERGENCIA MEDICA Coop De Vivienda 152 Casa De Estivador Maz G Lote 25 400 Callao SAMU-161
544466664163921920,2014-12-15 12:19:03 +0000,bomberos,EMERGENCIA MEDICA Av. Mejico 100 La Victoria SAMU-10
544460626383605760,2014-12-15 11:55:03 +0000,bomberos,EMERGENCIA MEDICA Jr. General Jose Maria Cordova 2247 Lince SAMU-4
544458362105372672,2014-12-15 11:46:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Luis Varela Y Orbegozo (huascar) 175 Surquillo MED-28
544458110531022848,2014-12-15 11:45:03 +0000,bomberos,EMERGENCIA MEDICA Angamos Con Aviacion 10.31 Guardia Civil San Borja
544451060736466944,2014-12-15 11:17:02 +0000,bomberos,EMERGENCIA MEDICA Cl. Jose Santos Chocano 136 Bellavista MED-5
544447538636791808,2014-12-15 11:03:03 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Las Nazarenas Cruce Con Av. Caminos Del Inca Santiago De Surco Santiago De Surco M134-1,SAMU-120,RES-134"
544445524007743488,2014-12-15 10:55:02 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Paseo De La Republica 4700 Miraflores M11-1,AMB-28,MED-28,RES-28"
544441247499579392,2014-12-15 10:38:03 +0000,bomberos,EMERGENCIA MEDICA Jr Andres Avelino Caceres 1026 Santa Anita AMB-138
544435456260460545,2014-12-15 10:15:02 +0000,bomberos,ACCIDENTE VEHICULAR Frente Huamani Km 225 Panamericana Sur
544431934068494338,2014-12-15 10:01:02 +0000,bomberos,ACCIDENTE VEHICULAR Carretera Palpa Sector Tronconal Km 4 Huaral
544428408831479808,2014-12-15 09:47:02 +0000,bomberos,EMERGENCIA MEDICA Carreteras - Panamericanas Panamericana Sur 14 San Juan De Miraflores AMB-106
544421621294182400,2014-12-15 09:20:04 +0000,bomberos,ACCIDENTE VEHICULAR Panamericana Norte Km 86 Chancay
544417339316654080,2014-12-15 09:03:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Martin Aranguri 463 Comas AMB124-2
544410040002940928,2014-12-15 08:34:02 +0000,bomberos,ACCIDENTE VEHICULAR Av. Caminos Del Inca Cruce Con Av. Alejandro Velasco Astete Santiago De Surco Santiago De Surco M134-1
544408531232104448,2014-12-15 08:28:03 +0000,bomberos,EMERGENCIA MEDICA Av. Aviacion 17 San Luis AMB-28
544390411872370688,2014-12-15 07:16:03 +0000,bomberos,EMERGENCIA MEDICA Italia N 5 Bellavista MED-5
544389905343062016,2014-12-15 07:14:02 +0000,bomberos,"INCENDIO Jr. Lucanas 100 Lima M2-1,M3-2,SAMU-10,M10-3"
544388147724189698,2014-12-15 07:07:03 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Guardia Civil (antonio Vargas) (condores) Cruce Con Av. El Sol Chorrillos Chorrillos M120-1,AMB-13,RES-120"
544386130368815104,2014-12-15 06:59:02 +0000,bomberos,EMERGENCIA MEDICA Cl. Pedro Tejada 441 Villa Maria Del Triunfo AMB-155
544381098948825089,2014-12-15 06:39:02 +0000,bomberos,EMERGENCIA MEDICA Jr. Costa Azul 000 Lurin AMB-129
